id,title,tags
20036.0,The Prince & Me: A Royal Honeymoon,ThePrince&MeCollection Comedy Romance At last! The newly crowned King of Denmark Edward and his wife and Queen Dr Paige Morgan find time to fly to Belavia for their secret honeymoon What better way to spend the Christmas holidays than at a fabulous ski resort? But as they take a tour of Belavia's natural beauty Eddie and Paige discover that the evil Prime Minister Polonius has given orders to bulldoze the precious forests - to drill for oil Then the couple bump into Paige's ex-boyfriend Scott Eddie immediately becomes jealous - furthermore he suspects Scott cannot be trusted Paige and Eddie must do everything they can to save the forest even if it means putting aside their honeymoon KamHeskin ChrisGeere AdamCroasdell CatherineCyran
20069.0,Manual of Love 2,Manualed'amore-Collezione Comedy Drama Four episodes Nicola paralyzed after a car crash falls in love for his physiotherapist Lucia Franco and Manuela a young couple unfit to have child fly to Barcelona for a specialized treatment for fertility Filippo and Fosco two gays decide to marry Ernesto waiter in an important restaurant has a liaison with Cecilia the new young Spanish help in cuisine MonicaBellucci CarloVerdone AntonioAlbanese GiovanniVeronesi
20075.0,Nice Dreams,Cheech&ChongCollection Comedy Cheech and Chong house sit for a marijuana grower and rip off the crop Stalked by keystone-style cops Los Guys have a series of encounters with LA area characters even weirder than themselves CheechMarin TommyChong StacyKeach TommyChong
20106.0,Mais qui a tué Pamela Rose ?,Bullit&RiperCollection Comedy No overview found KadMerad OlivierBaroux GérardDarmon EricLartigau
20197.0,Things Are Tough All Over,Cheech&ChongCollection Action Comedy Cheech and Chong are hired to drive a limo from Chicago to Las Vegas by two shady Arabs - Mr Slyman and Prince Habib Unbeknownst to them five million dollars of dirty money has been stuffed throught the car CheechMarin TommyChong ToniAttell ThomasKAvildsen
20352.0,Despicable Me,DespicableMeCollection Animation Family Villainous Gru lives up to his reputation as a despicable deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky But he has a tough time staying on task after three orphans land in his care SteveCarell JasonSegel RussellBrand PierreCoffin ChrisRenaud
20381.0,The Hitcher II: I've Been Waiting,TheHitcher(1986)Collection Action Thriller A sadistic serial killer terrorizes a couple driving on a rural highway in Texas while killing numerous people and framing them for his killings CThomasHowell KariWuhrer JakeBusey LouisMorneau
20435.0,Death Train,DetonatorCollection TVMovie Action Thriller When a renegade Russian general sends a nuclear bomb hurtling toward the Middle East aboard a hijacked train special agents are dispatched to disarm the deadly device Ten tons of steel and one ounce of hot plutonium are now riding roughshod through Europe With time running out the agents launch a desperate bullet-packed assault on a deadly moving target piloted by a cold-blooded mercenary PierceBrosnan PatrickStewart AlexandraPaul DavidJackson
20441.0,The Messengers 2: The Scarecrow,TheMessengersCollection Horror The family man farmer John Rollins is stressed with his financial situation: the crows and the lack of irrigation are destroying his crop of corn; the bank is near closure of his mortgage; he does not have credit to fix the water pump or to buy seeds; and his marriage is in crisis and his wife Mary is giving too much attention to her friend Tommy When John accidentally discovers a hidden compartment in the barn he finds a creepy scarecrow but his son Michael makes him promise to destroy it However his neighbor Jude Weatherby visits him gives a six-pack of beer to the abstemious John and convinces him to put the scarecrow in the cornfield Out of the blue the life of John changes: the crows die; the pump works again irrigating the land; and the banker responsible for the closure has an accident and dies However he feels that his land is possessed by something evil that is threatening his beloved family NormanReedus HeatherStephens ClaireHolt MartinBarnewitz
20455.0,Digimon: The Movie,DigimonCollection Fantasy Animation ScienceFiction Family The first story focused on Tai and Kari Kamiya four years before their adventure in the Digital World It shows their first encounter with Digimon and what happened to them (as well as the other children) Tai and Kari wake one morning to find a Digi-Egg that came out of their computer the night before and the egg soon hatches revealing a Botamon The Digimon then evolves into Koromon and then Agumon (not the same one that became friends with Tai in the series and yet somehow both Koromon and Kari remember each other) who then goes out and unintentionally destroys a good part of the neighborhood with Kari riding on his back A second Digi-Egg appears in the sky to reveal an evil digimon Parrotmon Agumon then Digivolves to Greymon but isn't strong enough to beat Parrotmon and is knocked out Tai grabs Kari's whistle and wakes up Greymon who defeats Parrotmon and disappears with him LaraJillMiller JoshuaSeth BobPapenbrook MamoruHosoda ShigeyasuYamauchi
20526.0,TRON: Legacy,TRONCollection Adventure Action ScienceFiction Sam Flynn the tech-savvy and daring son of Kevin Flynn investigates his father's disappearance and is pulled into The Grid With the help of a mysterious program named Quorra Sam quests to stop evil dictator Clu from crossing into the real world GarrettHedlund JeffBridges OliviaWilde JosephKosinski
20618.0,Road Trip: Beer Pong,RoadTripCollection Comedy It’s Road Trip - Beer Pong! Three college roommates are on the ride of their lives when they drop everything to join a bus full of sexy scantily clad models to compete in the ultimate sport competition: the National Beer Pong Tournament DJQualls PrestonJones JuliannaGuill SteveRash
20694.0,Rugrats Go Wild,RugratsCollection Animation Family Rugrats Go Wild is a 2003 crossover animated film with two animated Nickelodeon television series Rugrats and The Wild ThornberrysThe film was produced by Klasky Csupo and released in theaters on June 13 2003 by Paramount Pictures and Nickelodeon Movies It also makes this the Rugrats series finale after the show ceased production As there are currently no further Rugrats movies in production Rugrats Go Wild stands as the final Rugrats film It is the only Nickelodeon film to be a crossover Although it is a crossover film it is primarily a Rugrats movie as the main plot focuses on the those charactersThe Rugrats family vacation takes an exotic detour when their boat capsizes and they become shipwrecked on a deserted tropical island With the jungle as their new backyard the babies reace wildly from one dangerous adventure to the next…soon to discover that someone else is on the island It's The Wild Thornberryson an island adventure of their own! EGDaily NancyCartwright KathSoucie NortonVirgien JohnEng
20737.0,Air Bud,AirBudCollection Comedy Family Drama A young boy and a talented stray dog with an amazing basketball playing ability become instant friends Rebounding from his father's accidental death 12-year-old Josh Framm moves with his family to the small town of Fernfield Washington The new kid in town Josh has no friends and is too shy to try out for the school basketball team Instead he prefers to practice alone on an abandoned court he befriends a runaway golden retriever named Buddy Josh is amazed when he realizes that Buddy loves basketballthat is playing basketballand he is GOOD! Josh eventually makes the school team and Buddy is named the Team Mascot Josh and Buddy become the stars of halftime Buddy's half-time talent draws media attention Unfortunately when Buddy's mean former owner Norm Snively comes along with a scheme to cash in on the pup's celebrity it looks like they are going to be separated KevinZegers WendyMakkena MichaelJeter CharlesMartinSmith
20755.0,Air Bud 3: World Pup,AirBudCollection Comedy Drama Family In this second heartwarming and hilarious sequel to the popular favorite Air Bud masters two new starring roles: soccer (real football) player and fatherhood Loaded with laughs and cool soccer action Buddy teams up alongside US women's soccer greats KevinZegers ChiltonCrane CaitlinWachs BillBannerman
20760.0,Lilo & Stitch 2: Stitch has a Glitch,Lilo&StitchCollection Animation Comedy Family Now we find the rowdy extraterrestrial getting used to life with his new ohana However a malfunction in the ultimate creation of Dr Jumba soon emerges which reinstates his destructive programming and threatens to both ruin his friendship with Lilo and to short him out for good! TiaCarrere MattCorboy DakotaFanning MichaelLaBash AnthonyLeondis
